Amplicon	Letter	Number	MT	WT	Ratio
RN_SRSF2	C	23	4	28	0.12496094970321775
RN_TET2a	C	23	10	59	0.14490653528474134
RN_TET2b_c	C	23	0	0	0.0
RN_TET2b_g	C	23	0	0	0.0
RN_RUNX1_c	C	24	2	6	0.24968789013732834
RN_RUNX1_g	C	24	36	4	0.899775056235941
RN_SRSF2	C	24	6	5	0.5449591280653951
RN_TET2a	C	24	59	63	0.48356692074420127
RN_TET2b_c	C	24	0	0	0.0
RN_TET2b_g	C	24	0	0	0.0
RN_RUNX1_c	C	3	0	43	0.0
RN_RUNX1_g	C	3	0	8	0.0
RN_SRSF2	C	3	5	7	0.41631973355537055
RN_TET2a	C	3	7	26	0.21205695243865497
RN_TET2b_c	C	3	0	0	0.0
RN_TET2b_g	C	3	0	0	0.0
RN_RUNX1_c	C	4	0	46	0.0
RN_RUNX1_g	C	4	0	84	0.0
RN_SRSF2	C	4	0	2	0.0
RN_TET2a	C	4	19	40	0.3219793255380444
RN_TET2b_c	C	4	0	0	0.0
RN_TET2b_g	C	4	0	0	0.0
RN_RUNX1_c	C	5	0	3	0.0
RN_RUNX1_g	C	5	0	2	0.0
RN_SRSF2	C	5	3	6	0.33296337402885684
RN_TET2a	C	5	3	2	0.5988023952095809
RN_TET2b_c	C	5	0	0	0.0
RN_TET2b_g	C	5	0	0	0.0
RN_RUNX1_c	C	6	0	54	0.0
RN_RUNX1_g	C	6	0	80	0.0
RN_SRSF2	C	6	4	6	0.3996003996003996
RN_TET2a	C	6	50	52	0.4901480247034604
RN_TET2b_c	C	6	0	0	0.0
RN_TET2b_g	C	6	0	0	0.0
RN_RUNX1_c	C	7	0	3	0.0
RN_RUNX1_g	C	7	2	8	0.1998001998001998
RN_SRSF2	C	7	0	20	0.0
RN_TET2a	C	7	4	7	0.36330608537693004
RN_TET2b_c	C	7	0	0	0.0
RN_TET2b_g	C	7	1	0	0.9900990099009901
RN_RUNX1_c	C	8	0	199	0.0
RN_RUNX1_g	C	8	1	64	0.015382248884786955
RN_SRSF2	C	8	19	16	0.5427020851185376
RN_TET2a	C	8	12	36	0.24994792751510103
RN_TET2b_c	C	8	0	0	0.0
RN_TET2b_g	C	8	0	0	0.0
RN_RUNX1_c	C	9	0	56	0.0
RN_RUNX1_g	C	9	0	70	0.0
RN_SRSF2	C	9	6	4	0.5994005994005994
RN_TET2a	C	9	57	46	0.5533443355014076
RN_TET2b_c	C	9	0	0	0.0
RN_TET2b_g	C	9	0	0	0.0
RN_RUNX1_c	D	1	1	3	0.24937655860349128
RN_RUNX1_g	D	1	0	29	0.0
RN_SRSF2	D	1	15	0	0.9993337774816788
RN_TET2a	D	1	2	81	0.02409348271292615
RN_TET2b_c	D	1	0	0	0.0
RN_TET2b_g	D	1	0	0	0.0
RN_RUNX1_c	D	10	0	1	0.0
RN_RUNX1_g	D	10	0	0	0.0
RN_SRSF2	D	10	2	1	0.6644518272425249
RN_TET2a	D	10	0	2	0.0
RN_TET2b_c	D	10	0	0	0.0
RN_TET2b_g	D	10	0	0	0.0
RN_RUNX1_c	D	11	0	1	0.0
RN_RUNX1_g	D	11	0	5	0.0
RN_SRSF2	D	11	11	6	0.6466784244562022
RN_TET2a	D	11	1	5	0.1663893510815308
RN_TET2b_c	D	11	0	0	0.0
RN_TET2b_g	D	11	0	0	0.0
RN_RUNX1_c	D	12	72	119	0.3769436155175122
RN_RUNX1_g	D	12	10	75	0.11763321962122103
RN_SRSF2	D	12	7	13	0.34982508745627183
RN_TET2a	D	12	4	13	0.23515579071134624
RN_TET2b_c	D	12	0	0	0.0
RN_TET2b_g	D	12	0	0	0.0
RN_RUNX1_c	D	13	6	146	0.03947108742845866
RN_RUNX1_g	D	13	1	142	0.006992518005733865
RN_SRSF2	D	13	13	29	0.30945013092120927
RN_TET2a	D	13	7	56	0.11109347722583718
RN_TET2b_c	D	13	0	0	0.0
RN_TET2b_g	D	13	1	1	0.49751243781094534
RN_RUNX1_c	D	14	0	4	0.0
RN_RUNX1_g	D	14	0	4	0.0
RN_SRSF2	D	14	2	5	0.28530670470756064
RN_TET2a	D	14	0	2	0.0
RN_TET2b_c	D	14	0	0	0.0
RN_TET2b_g	D	14	0	0	0.0
RN_RUNX1_c	D	15	0	4	0.0
RN_RUNX1_g	D	15	1	3	0.24937655860349128
RN_SRSF2	D	15	0	1	0.0
RN_TET2a	D	15	0	2	0.0
RN_TET2b_c	D	15	0	0	0.0
RN_TET2b_g	D	15	0	0	0.0
RN_RUNX1_c	D	16	0	84	0.0
RN_RUNX1_g	D	16	1	135	0.007352400558782443
RN_SRSF2	D	16	7	20	0.259163272861903
RN_TET2a	D	16	10	42	0.19227071716977506
RN_TET2b_c	D	16	0	0	0.0
RN_TET2b_g	D	16	0	1	0.0
RN_RUNX1_c	D	17	6	282	0.02083260997882018
RN_RUNX1_g	D	17	1	70	0.01408252358822701
RN_SRSF2	D	17	16	5	0.7615421227986673
RN_TET2a	D	17	3	43	0.06520321669202347
RN_TET2b_c	D	17	0	0	0.0
RN_TET2b_g	D	17	0	1	0.0
RN_RUNX1_c	D	18	2	155	0.01273804216291956
RN_RUNX1_g	D	18	2	125	0.01574679159121329
RN_SRSF2	D	18	7	6	0.5380476556495004
RN_TET2a	D	18	3	42	0.06665185514330149
RN_TET2b_c	D	18	0	0	0.0
RN_TET2b_g	D	18	0	1	0.0
RN_RUNX1_c	D	19	29	129	0.18353268780456936
RN_RUNX1_g	D	19	23	13791	0.0016649763537162634
RN_SRSF2	D	19	18	9	0.6664198445020363
RN_TET2a	D	19	29	26	0.527176876931467
RN_TET2b_c	D	19	0	0	0.0
RN_TET2b_g	D	19	0	9	0.0
RN_RUNX1_c	D	2	0	114	0.0
RN_RUNX1_g	D	2	0	156	0.0
RN_SRSF2	D	2	1031	13	0.9875384335399087
RN_TET2a	D	2	42	22	0.6561474769567255
RN_TET2b_c	D	2	0	0	0.0
RN_TET2b_g	D	2	0	0	0.0
RN_RUNX1_c	D	20	9	236	0.036733194563487205
RN_RUNX1_g	D	20	3	81	0.035710034519700035
RN_SRSF2	D	20	16	3	0.8416622830089426
RN_TET2a	D	20	17	53	0.24282245393515212
RN_TET2b_c	D	20	0	0	0.0
RN_TET2b_g	D	20	0	0	0.0
RN_RUNX1_c	D	21	2	47	0.040807998367680065
RN_RUNX1_g	D	21	1	63	0.01562255897516013
RN_SRSF2	D	21	4	6	0.3996003996003996
RN_TET2a	D	21	1	9	0.0999000999000999
RN_TET2b_c	D	21	0	0	0.0
RN_TET2b_g	D	21	0	1	0.0
RN_RUNX1_c	D	22	54	79	0.40598451244267353
RN_RUNX1_g	D	22	6	114	0.04999583368052662
RN_SRSF2	D	22	3	3	0.49916805324459235
RN_TET2a	D	22	5	13	0.277623542476402
RN_TET2b_c	D	22	0	0	0.0
RN_TET2b_g	D	22	0	0	0.0
RN_RUNX1_c	D	23	0	29	0.0
RN_RUNX1_g	D	23	0	57	0.0
RN_SRSF2	D	23	9	14	0.39113428943937417
RN_TET2a	D	23	2	44	0.04346881112801565
RN_TET2b_c	D	23	0	0	0.0
RN_TET2b_g	D	23	0	0	0.0
RN_RUNX1_c	D	24	0	6	0.0
RN_RUNX1_g	D	24	57	63	0.4749604199650029
RN_SRSF2	D	24	17	2	0.8942661756970015
RN_TET2a	D	24	29	11	0.7248187953011748
RN_TET2b_c	D	24	0	0	0.0
RN_TET2b_g	D	24	0	0	0.0
RN_RUNX1_c	D	3	0	42	0.0
RN_RUNX1_g	D	3	3	50	0.056593095642331635
RN_SRSF2	D	3	26	2	0.9282399143163156
RN_TET2a	D	3	1	38	0.025634452704434763
RN_TET2b_c	D	3	0	0	0.0
RN_TET2b_g	D	3	0	1	0.0
RN_RUNX1_c	D	4	0	101	0.0
RN_RUNX1_g	D	4	2	148	0.013332444503699754
RN_SRSF2	D	4	9	3	0.7493755203996669
RN_TET2a	D	4	3	26	0.10341261633919338
RN_TET2b_c	D	4	0	0	0.0
RN_TET2b_g	D	4	0	0	0.0
RN_RUNX1_c	D	5	1	2	0.33222591362126247
RN_RUNX1_g	D	5	0	2	0.0
RN_SRSF2	D	5	6	3	0.6659267480577137
RN_TET2a	D	5	0	0	0.0
RN_TET2b_c	D	5	0	0	0.0
RN_TET2b_g	D	5	0	0	0.0
RN_RUNX1_c	D	6	1	106	0.00934492103541725
RN_RUNX1_g	D	6	1	112	0.008848774444739404
RN_SRSF2	D	6	4	2	0.6655574043261232
RN_TET2a	D	6	21	122	0.14684287812041116
RN_TET2b_c	D	6	0	0	0.0
RN_TET2b_g	D	6	0	0	0.0
RN_RUNX1_c	D	7	0	19	0.0
RN_RUNX1_g	D	7	0	26	0.0
RN_SRSF2	D	7	3	12	0.19986675549633579
RN_TET2a	D	7	1	12	0.07686395080707148
RN_TET2b_c	D	7	0	0	0.0
RN_TET2b_g	D	7	0	0	0.0
RN_RUNX1_c	D	8	6	161	0.03592599245554159
RN_RUNX1_g	D	8	13	94	0.12148397346042425
RN_SRSF2	D	8	23	16	0.5895924122019995
RN_TET2a	D	8	4	22	0.15378700499807765
RN_TET2b_c	D	8	0	0	0.0
RN_TET2b_g	D	8	0	0	0.0
RN_RUNX1_c	D	9	0	74	0.0
RN_RUNX1_g	D	9	0	98	0.0
RN_SRSF2	D	9	8	7	0.5329780146568954
RN_TET2a	D	9	47	71	0.3982713329378866
RN_TET2b_c	D	9	0	0	0.0
RN_TET2b_g	D	9	0	0	0.0
RN_RUNX1_c	E	1	0	18	0.0
RN_RUNX1_g	E	1	0	22	0.0
