	Plate_Well	celltype
1820	AS-189_H17	NE
1821	AS-189_H16	NE
1822	AS-189_H15	NE
1823	AS-189_H14	NE
1824	AS-189_H13	NE
1825	AS-189_H12	NE
1826	AS-189_H11	NE
1827	AS-189_H10	NE
1828	AS-189_H9	NE
1829	AS-189_I9	NE
1830	AS-189_I8	NE
1831	AS-189_I7	NE
1832	AS-189_I6	NE
1833	AS-189_I5	NE
1834	AS-189_I4	NE
1835	AS-189_I3	NE
1836	AS-189_I2	NE
1837	AS-189_I1	NE
1838	AS-189_J1	NE
1839	AS-189_J2	NE
1840	AS-189_J3	NE
1841	AS-189_J4	NE
1842	AS-189_J5	NE
1843	AS-189_J6	NE
1844	AS-189_J7	NE
1845	AS-189_J8	NE
1846	AS-189_J9	NE
1847	AS-189_J10	NE
1848	AS-189_I10	NE
1849	AS-189_I11	NE
1850	AS-189_I12	NE
1851	AS-189_I13	NE
1852	AS-189_I14	NE
1853	AS-189_I15	NE
1854	AS-189_I16	NE
1855	AS-189_I17	NE
1856	AS-189_I18	NE
1857	AS-189_I19	NE
1858	AS-189_I20	NE
1859	AS-189_I21	NE
1860	AS-189_I22	NE
1861	AS-189_I23	NE
1862	AS-189_I24	NE
1863	AS-189_J24	NE
1864	AS-189_J23	NE
1865	AS-189_J22	NE
1866	AS-189_J21	NE
1867	AS-189_J20	NE
1868	AS-189_J19	NE
1869	AS-189_J18	NE
1870	AS-189_J17	NE
1871	AS-189_J16	NE
1872	AS-189_J15	NE
1873	AS-189_J14	NE
1874	AS-189_J13	NE
1875	AS-189_J12	NE
1876	AS-189_J11	NE
1877	AS-189_K11	NE
1878	AS-189_K10	NE
1879	AS-189_K9	NE
1880	AS-189_K8	NE
1881	AS-189_K7	NE
1882	AS-189_K6	NE
1883	AS-189_K5	NE
1884	AS-189_K4	NE
1885	AS-189_K3	NE
1886	AS-189_K2	NE
1887	AS-189_K1	NE
1888	AS-189_L1	NE
1889	AS-189_L2	NE
1890	AS-189_L3	NE
1891	AS-189_L4	NE
1892	AS-189_L5	NE
1893	AS-189_L6	NE
1894	AS-189_L7	NE
1895	AS-189_L8	NE
1896	AS-189_L9	NE
1897	AS-189_L10	NE
1898	AS-189_L11	NE
1899	AS-189_L12	NE
1900	AS-189_K12	NE
1901	AS-189_K13	NE
1902	AS-189_K14	NE
1903	AS-189_K15	NE
1904	AS-189_K16	NE
1905	AS-189_K17	NE
1906	AS-189_K18	NE
1907	AS-189_K19	NE
1908	AS-189_K20	NE
1909	AS-189_K21	NE
1910	AS-189_K22	NE
1911	AS-189_K23	NE
1912	AS-189_K24	NE
1913	AS-189_L24	NE
1914	AS-189_L23	NE
1915	AS-189_L22	NE
1916	AS-189_L21	NE
1917	AS-189_L20	NE
1918	AS-189_L19	NE
1919	AS-189_L18	NE
1920	AS-189_L17	NE
1921	AS-189_L16	NE
1922	AS-189_L15	NE
1923	AS-189_L14	NE
1924	AS-189_L13	NE
1925	AS-189_M13	NE
1926	AS-189_M12	NE
1927	AS-189_M11	NE
1928	AS-189_M10	NE
1929	AS-189_M9	NE
1930	AS-189_M8	NE
1931	AS-189_M7	NE
1932	AS-189_M6	NE
1933	AS-189_M5	NE
1934	AS-189_M4	NE
1935	AS-189_M3	NE
1936	AS-189_M2	NE
1937	AS-189_M1	NE
1938	AS-189_N1	NE
1939	AS-189_N2	NE
1940	AS-189_N3	NE
1941	AS-189_N4	NE
1942	AS-189_N5	NE
1943	AS-189_N6	NE
1944	AS-189_N7	NE
1945	AS-189_N8	NE
1946	AS-189_N9	NE
1947	AS-189_N10	NE
1948	AS-189_N11	NE
1949	AS-189_N12	NE
1950	AS-189_N13	NE
1951	AS-189_N14	NE
1952	AS-189_M14	NE
1953	AS-189_M15	NE
1954	AS-189_M16	NE
1955	AS-189_M17	NE
1956	AS-189_M18	NE
1957	AS-189_M19	NE
1958	AS-189_M20	NE
1959	AS-189_M21	NE
1960	AS-189_M22	NE
1961	AS-189_M23	NE
1962	AS-189_M24	NE
1963	AS-189_N24	NE
1964	AS-189_N23	NE
1965	AS-189_N22	NE
1966	AS-189_N21	NE
1967	AS-189_N20	NE
1968	AS-189_N19	NE
1969	AS-189_N18	NE
1970	AS-189_N17	NE
1971	AS-189_N16	NE
1972	AS-189_N15	NE
1973	AS-189_O15	NE
1974	AS-189_O14	NE
1975	AS-189_O13	NE
1976	AS-189_O12	NE
1977	AS-189_O11	NE
1978	AS-189_O10	NE
1979	AS-189_O9	NE
1980	AS-189_O8	NE
1981	AS-189_O7	NE
1982	AS-189_O6	NE
1983	AS-189_O5	NE
1984	AS-189_O4	NE
1985	AS-189_O3	NE
1986	AS-189_O2	NE
1987	AS-189_O1	NE
1988	AS-189_P1	NE
1989	AS-189_P2	NE
1990	AS-189_P3	NE
1991	AS-189_P4	NE
1992	AS-189_P5	NE
1993	AS-189_P6	NE
1994	AS-189_P7	NE
1995	AS-189_P8	NE
1996	AS-189_P9	NE
1997	AS-189_P10	NE
1998	AS-189_P11	NE
1999	AS-189_P12	NE
2000	AS-189_P13	NE
2001	AS-189_P14	NE
2002	AS-189_P15	NE
2003	AS-189_P16	NE
2004	AS-189_O16	NE
2005	AS-189_O17	NE
2006	AS-189_O18	NE
2007	AS-189_O19	NE
2008	AS-189_O20	NE
2009	AS-189_O21	NE
2010	AS-189_O22	NE
2011	AS-189_O23	NE
2012	AS-189_O24	NE
2013	AS-189_P24	NE
2014	AS-189_P23	NE
2015	AS-189_P22	NE
2016	AS-189_P21	NE
2017	AS-189_P20	NE
2018	AS-189_P19	NE
2019	AS-189_P18	NE
2020	AS-189_P17	NE
2021	not_seq_NE3_A2	NE
2022	not_seq_NE3_A3	NE
2023	not_seq_NE3_A4	NE
2024	not_seq_NE3_A5	NE
2025	not_seq_NE3_A6	NE
2026	not_seq_NE3_A7	NE
2027	not_seq_NE3_A8	NE
2028	not_seq_NE3_A9	NE
2029	not_seq_NE3_A10	NE
2030	not_seq_NE3_A11	NE
2031	not_seq_NE3_A12	NE
2032	not_seq_NE3_A13	NE
2033	not_seq_NE3_A14	NE
2034	not_seq_NE3_A15	NE
2035	not_seq_NE3_A16	NE
2036	not_seq_NE3_A17	NE
2037	not_seq_NE3_A18	NE
2038	not_seq_NE3_A19	NE
2039	not_seq_NE3_A20	NE
2040	not_seq_NE3_A21	NE
2041	not_seq_NE3_A22	NE
2042	not_seq_NE3_A23	NE
2043	not_seq_NE3_A24	NE
2044	not_seq_NE3_B24	NE
2045	not_seq_NE3_B23	NE
2046	not_seq_NE3_B22	NE
2047	not_seq_NE3_B21	NE
2048	not_seq_NE3_B20	NE
2049	not_seq_NE3_B19	NE
2050	not_seq_NE3_B18	NE
2051	not_seq_NE3_B17	NE
2052	not_seq_NE3_B16	NE
2053	not_seq_NE3_B15	NE
2054	not_seq_NE3_B14	NE
2055	not_seq_NE3_B13	NE
2056	not_seq_NE3_B12	NE
2057	not_seq_NE3_B11	NE
2058	not_seq_NE3_B10	NE
2059	not_seq_NE3_B9	NE
2060	not_seq_NE3_B8	NE
2061	not_seq_NE3_B7	NE
2062	not_seq_NE3_B6	NE
2063	not_seq_NE3_B5	NE
2064	not_seq_NE3_B4	NE
2065	not_seq_NE3_B3	NE
2066	not_seq_NE3_C2	NE
2067	not_seq_NE3_C1	NE
2068	not_seq_NE3_B1	NE
2069	not_seq_NE3_D1	NE
2070	not_seq_NE3_D2	NE
2071	not_seq_NE3_D3	NE
2072	not_seq_NE3_D4	NE
2073	not_seq_NE3_C4	NE
2074	not_seq_NE3_C5	NE
2075	not_seq_NE3_C6	NE
2076	not_seq_NE3_C7	NE
2077	not_seq_NE3_C8	NE
2078	not_seq_NE3_C9	NE
2079	not_seq_NE3_C10	NE
2080	not_seq_NE3_C11	NE
2081	not_seq_NE3_C12	NE
2082	not_seq_NE3_C13	NE
2083	not_seq_NE3_C14	NE
2084	not_seq_NE3_C15	NE
2085	not_seq_NE3_C16	NE
2086	not_seq_NE3_C17	NE
2087	not_seq_NE3_C18	NE
2088	not_seq_NE3_C19	NE
2089	not_seq_NE3_C20	NE
2090	not_seq_NE3_C21	NE
2091	not_seq_NE3_C22	NE
2092	not_seq_NE3_C23	NE
2093	not_seq_NE3_C24	NE
2094	not_seq_NE3_D24	NE
2095	not_seq_NE3_D23	NE
2096	not_seq_NE3_D22	NE
2097	not_seq_NE3_D21	NE
2098	not_seq_NE3_D20	NE
2099	not_seq_NE3_D19	NE
2100	not_seq_NE3_D18	NE
2101	not_seq_NE3_D17	NE
2102	not_seq_NE3_D16	NE
2103	not_seq_NE3_D15	NE
2104	not_seq_NE3_D14	NE
2105	not_seq_NE3_D13	NE
2106	not_seq_NE3_D12	NE
2107	not_seq_NE3_D11	NE
2108	not_seq_NE3_D10	NE
2109	not_seq_NE3_D9	NE
2110	not_seq_NE3_D8	NE
2111	not_seq_NE3_D7	NE
2112	not_seq_NE3_D6	NE
2113	not_seq_NE3_D5	NE
2114	not_seq_NE3_E5	NE
2115	not_seq_NE3_E4	NE
2116	not_seq_NE3_E3	NE
2117	not_seq_NE3_E2	NE
2118	not_seq_NE3_E1	NE
2119	not_seq_NE3_F1	NE
2120	not_seq_NE3_F2	NE
2121	not_seq_NE3_F3	NE
2122	not_seq_NE3_F4	NE
2123	not_seq_NE3_F5	NE
2124	not_seq_NE3_F6	NE
2125	not_seq_NE3_E6	NE
2126	not_seq_NE3_E7	NE
2127	not_seq_NE3_E8	NE
2128	not_seq_NE3_E9	NE
2129	not_seq_NE3_E10	NE
2130	not_seq_NE3_E11	NE
2131	not_seq_NE3_E12	NE
2132	not_seq_NE3_E13	NE
2133	not_seq_NE3_E14	NE
2134	not_seq_NE3_E15	NE
2135	not_seq_NE3_E16	NE
2136	not_seq_NE3_E17	NE
2137	not_seq_NE3_E18	NE
2138	not_seq_NE3_E19	NE
2139	not_seq_NE3_E20	NE
2140	not_seq_NE3_E21	NE
2141	not_seq_NE3_E22	NE
2142	not_seq_NE3_E23	NE
2143	not_seq_NE3_E24	NE
2144	not_seq_NE3_F24	NE
2145	not_seq_NE3_F23	NE
2146	not_seq_NE3_F22	NE
2147	not_seq_NE3_F21	NE
2148	not_seq_NE3_F20	NE
2149	not_seq_NE3_F19	NE
2150	not_seq_NE3_F18	NE
2151	not_seq_NE3_F17	NE
2152	not_seq_NE3_F16	NE
2153	not_seq_NE3_F15	NE
2154	not_seq_NE3_F14	NE
2155	not_seq_NE3_F13	NE
2156	not_seq_NE3_F12	NE
2157	not_seq_NE3_F11	NE
2158	not_seq_NE3_F10	NE
2159	not_seq_NE3_F9	NE
2160	not_seq_NE3_F8	NE
2161	not_seq_NE3_F7	NE
2162	not_seq_NE3_G7	NE
2163	not_seq_NE3_G6	NE
2164	not_seq_NE3_G5	NE
2165	not_seq_NE3_G4	NE
2166	not_seq_NE3_G3	NE
2167	not_seq_NE3_G2	NE
2168	not_seq_NE3_G1	NE
2169	not_seq_NE3_H1	NE
2170	not_seq_NE3_H2	NE
2171	not_seq_NE3_H3	NE
2172	not_seq_NE3_H4	NE
2173	not_seq_NE3_H5	NE
2174	not_seq_NE3_H6	NE
2175	not_seq_NE3_H7	NE
2176	not_seq_NE3_H8	NE
2177	not_seq_NE3_G8	NE
2178	not_seq_NE3_G9	NE
2179	not_seq_NE3_G10	NE
2180	not_seq_NE3_G11	NE
2181	not_seq_NE3_G12	NE
2182	not_seq_NE3_G13	NE
2183	not_seq_NE3_G14	NE
2184	not_seq_NE3_G15	NE
2185	not_seq_NE3_G16	NE
2186	not_seq_NE3_G17	NE
2187	not_seq_NE3_G18	NE
2188	not_seq_NE3_G19	NE
2189	not_seq_NE3_G20	NE
2190	not_seq_NE3_G21	NE
2191	not_seq_NE3_G22	NE
2192	not_seq_NE3_G23	NE
2193	not_seq_NE3_G24	NE
2194	not_seq_NE3_H24	NE
2195	not_seq_NE3_H23	NE
2196	not_seq_NE3_H22	NE
2197	not_seq_NE3_H21	NE
2198	not_seq_NE3_H20	NE
2199	not_seq_NE3_H19	NE
2200	not_seq_NE3_H18	NE
2201	not_seq_NE3_H17	NE
2202	not_seq_NE3_H16	NE
2203	not_seq_NE3_H15	NE
2204	not_seq_NE3_H14	NE
2205	not_seq_NE3_H13	NE
2206	not_seq_NE3_H12	NE
2207	not_seq_NE3_H11	NE
2208	not_seq_NE3_H10	NE
2209	not_seq_NE3_H9	NE
2210	not_seq_NE3_I9	NE
2211	not_seq_NE3_I8	NE
2212	not_seq_NE3_I7	NE
2213	not_seq_NE3_I6	NE
2214	not_seq_NE3_I5	NE
2215	not_seq_NE3_I4	NE
2216	not_seq_NE3_I3	NE
2217	not_seq_NE3_I2	NE
2218	not_seq_NE3_I1	NE
2219	not_seq_NE3_J1	NE
2220	not_seq_NE3_J2	NE
2221	not_seq_NE3_J3	NE
2222	not_seq_NE3_J4	NE
2223	not_seq_NE3_J5	NE
2224	not_seq_NE3_J6	NE
2225	not_seq_NE3_J7	NE
2226	not_seq_NE3_J8	NE
2227	not_seq_NE3_J9	NE
2228	not_seq_NE3_J10	NE
2229	not_seq_NE3_I10	NE
2230	not_seq_NE3_I11	NE
2231	not_seq_NE3_I12	NE
2232	not_seq_NE3_I13	NE
2233	not_seq_NE3_I14	NE
2234	not_seq_NE3_I15	NE
2235	not_seq_NE3_I16	NE
2236	not_seq_NE3_I17	NE
2237	not_seq_NE3_I18	NE
2238	not_seq_NE3_I19	NE
2239	not_seq_NE3_I20	NE
2240	not_seq_NE3_I21	NE
2241	not_seq_NE3_I22	NE
2242	not_seq_NE3_I23	NE
2243	not_seq_NE3_I24	NE
2244	not_seq_NE3_J24	NE
2245	not_seq_NE3_J23	NE
2246	not_seq_NE3_J22	NE
2247	not_seq_NE3_J21	NE
2248	not_seq_NE3_J20	NE
2249	not_seq_NE3_J19	NE
2250	not_seq_NE3_J18	NE
2251	not_seq_NE3_J17	NE
2252	not_seq_NE3_J16	NE
2253	not_seq_NE3_J15	NE
2254	not_seq_NE3_J14	NE
2255	not_seq_NE3_J13	NE
2256	not_seq_NE3_J12	NE
2257	not_seq_NE3_J11	NE
2258	not_seq_NE3_K11	NE
2259	not_seq_NE3_K10	NE
2260	not_seq_NE3_K9	NE
2261	not_seq_NE3_K8	NE
2262	not_seq_NE3_K7	NE
2263	not_seq_NE3_K6	NE
2264	not_seq_NE3_K5	NE
2265	not_seq_NE3_K4	NE
2266	not_seq_NE3_K3	NE
2267	not_seq_NE3_K2	NE
2268	not_seq_NE3_K1	NE
2269	not_seq_NE3_L1	NE
2270	not_seq_NE3_L2	NE
2271	not_seq_NE3_L3	NE
2272	not_seq_NE3_L4	NE
2273	not_seq_NE3_L5	NE
2274	not_seq_NE3_L6	NE
2275	not_seq_NE3_L7	NE
2276	not_seq_NE3_L8	NE
2277	not_seq_NE3_L9	NE
2278	not_seq_NE3_L10	NE
2279	not_seq_NE3_L11	NE
2280	not_seq_NE3_L12	NE
2281	not_seq_NE3_K12	NE
2282	not_seq_NE3_K13	NE
2283	not_seq_NE3_K14	NE
2284	not_seq_NE3_K15	NE
2285	not_seq_NE3_K16	NE
2286	not_seq_NE3_K17	NE
2287	not_seq_NE3_K18	NE
2288	not_seq_NE3_K19	NE
2289	not_seq_NE3_K20	NE
2290	not_seq_NE3_K21	NE
2291	not_seq_NE3_K22	NE
2292	not_seq_NE3_K23	NE
2293	not_seq_NE3_K24	NE
2294	not_seq_NE3_L24	NE
2295	not_seq_NE3_L23	NE
2296	not_seq_NE3_L22	NE
2297	not_seq_NE3_L21	NE
2298	not_seq_NE3_L20	NE
2299	not_seq_NE3_L19	NE
2300	not_seq_NE3_L18	NE
2301	not_seq_NE3_L17	NE
2302	not_seq_NE3_L16	NE
2303	not_seq_NE3_L15	NE
2304	not_seq_NE3_L14	NE
2305	not_seq_NE3_L13	NE
2306	not_seq_NE3_M13	NE
2307	not_seq_NE3_M12	NE
2308	not_seq_NE3_M11	NE
2309	not_seq_NE3_M10	NE
2310	not_seq_NE3_M9	NE
2311	not_seq_NE3_M8	NE
2312	not_seq_NE3_M7	NE
2313	not_seq_NE3_M6	NE
2314	not_seq_NE3_M5	NE
2315	not_seq_NE3_M4	NE
2316	not_seq_NE3_M3	NE
2317	not_seq_NE3_M2	NE
2318	not_seq_NE3_M1	NE
2319	not_seq_NE3_N1	NE
2320	not_seq_NE3_N2	NE
2321	not_seq_NE3_N3	NE
2322	not_seq_NE3_N4	NE
2323	not_seq_NE3_N5	NE
2324	not_seq_NE3_N6	NE
2325	not_seq_NE3_N7	NE
2326	not_seq_NE3_N8	NE
2327	not_seq_NE3_N9	NE
2328	not_seq_NE3_N10	NE
2329	not_seq_NE3_N11	NE
2330	not_seq_NE3_N12	NE
2331	not_seq_NE3_N13	NE
2332	not_seq_NE3_N14	NE
2333	not_seq_NE3_M14	NE
2334	not_seq_NE3_M15	NE
2335	not_seq_NE3_M16	NE
2336	not_seq_NE3_M17	NE
2337	not_seq_NE3_M18	NE
2338	not_seq_NE3_M19	NE
2339	not_seq_NE3_M20	NE
2340	not_seq_NE3_M21	NE
2341	not_seq_NE3_M22	NE
2342	not_seq_NE3_M23	NE
2343	not_seq_NE3_M24	NE
2344	not_seq_NE3_N24	NE
2345	not_seq_NE3_N23	NE
2346	not_seq_NE3_N22	NE
2347	not_seq_NE3_N21	NE
2348	not_seq_NE3_N20	NE
2349	not_seq_NE3_N19	NE
2350	not_seq_NE3_N18	NE
2351	not_seq_NE3_N17	NE
2352	not_seq_NE3_N16	NE
2353	not_seq_NE3_N15	NE
2354	not_seq_NE3_O15	NE
2355	not_seq_NE3_O14	NE
2356	not_seq_NE3_O13	NE
2357	not_seq_NE3_O12	NE
2358	not_seq_NE3_O11	NE
2359	not_seq_NE3_O10	NE
2360	not_seq_NE3_O9	NE
2361	not_seq_NE3_O8	NE
2362	not_seq_NE3_O7	NE
2363	not_seq_NE3_O6	NE
2364	not_seq_NE3_O5	NE
2365	not_seq_NE3_O4	NE
2366	not_seq_NE3_O3	NE
2367	not_seq_NE3_O2	NE
2368	not_seq_NE3_O1	NE
2369	not_seq_NE3_P1	NE
2370	not_seq_NE3_P2	NE
2371	not_seq_NE3_P3	NE
2372	not_seq_NE3_P4	NE
2373	not_seq_NE3_P5	NE
2374	not_seq_NE3_P6	NE
2375	not_seq_NE3_P7	NE
2376	not_seq_NE3_P8	NE
2377	not_seq_NE3_P9	NE
2378	not_seq_NE3_P10	NE
2379	not_seq_NE3_P11	NE
2380	not_seq_NE3_P12	NE
2381	not_seq_NE3_P13	NE
2382	not_seq_NE3_P14	NE
2383	not_seq_NE3_P15	NE
2384	not_seq_NE3_P16	NE
2385	not_seq_NE3_O16	NE
2386	not_seq_NE3_O17	NE
2387	not_seq_NE3_O18	NE
2388	not_seq_NE3_O19	NE
2389	not_seq_NE3_O20	NE
2390	not_seq_NE3_O21	NE
2391	not_seq_NE3_O22	NE
2392	not_seq_NE3_O23	NE
2393	not_seq_NE3_O24	NE
2394	not_seq_NE3_P24	NE
2395	not_seq_NE3_P23	NE
2396	not_seq_NE3_P22	NE
2397	not_seq_NE3_P21	NE
2398	not_seq_NE3_P20	NE
2399	not_seq_NE3_P19	NE
2400	not_seq_NE3_P18	NE
2401	not_seq_NE3_P17	NE
2402	not_seq_NE4_A2	NE
2403	not_seq_NE4_A3	NE
2404	not_seq_NE4_A4	NE
2405	not_seq_NE4_A5	NE
2406	not_seq_NE4_A6	NE
2407	not_seq_NE4_A7	NE
2408	not_seq_NE4_A8	NE
2409	not_seq_NE4_A9	NE
2410	not_seq_NE4_A10	NE
2411	not_seq_NE4_A11	NE
2412	not_seq_NE4_A12	NE
2413	not_seq_NE4_A13	NE
2414	not_seq_NE4_A14	NE
2415	not_seq_NE4_A15	NE
2416	not_seq_NE4_A16	NE
2417	not_seq_NE4_A17	NE
2418	not_seq_NE4_A18	NE
2419	not_seq_NE4_A19	NE
2420	not_seq_NE4_A20	NE
2421	not_seq_NE4_A21	NE
2422	not_seq_NE4_A22	NE
2423	not_seq_NE4_A23	NE
2424	not_seq_NE4_A24	NE
2425	not_seq_NE4_B24	NE
2426	not_seq_NE4_B23	NE
2427	not_seq_NE4_B22	NE
2428	not_seq_NE4_B21	NE
2429	not_seq_NE4_B20	NE
2430	not_seq_NE4_B19	NE
2431	not_seq_NE4_B18	NE
2432	not_seq_NE4_B17	NE
2433	not_seq_NE4_B16	NE
2434	not_seq_NE4_B15	NE
2435	not_seq_NE4_B14	NE
2436	not_seq_NE4_B13	NE
2437	not_seq_NE4_B12	NE
2438	not_seq_NE4_B11	NE
2439	not_seq_NE4_B10	NE
2440	not_seq_NE4_B9	NE
2441	not_seq_NE4_B8	NE
2442	not_seq_NE4_B7	NE
2443	not_seq_NE4_B6	NE
2444	not_seq_NE4_B5	NE
2445	not_seq_NE4_B4	NE
2446	not_seq_NE4_B3	NE
2447	not_seq_NE4_C2	NE
2448	not_seq_NE4_C1	NE
2449	not_seq_NE4_B1	NE
2450	not_seq_NE4_D1	NE
2451	not_seq_NE4_D2	NE
2452	not_seq_NE4_D3	NE
2453	not_seq_NE4_D4	NE
2454	not_seq_NE4_C4	NE
2455	not_seq_NE4_C5	NE
2456	not_seq_NE4_C6	NE
2457	not_seq_NE4_C7	NE
2458	not_seq_NE4_C8	NE
2459	not_seq_NE4_C9	NE
2460	not_seq_NE4_C10	NE
2461	not_seq_NE4_C11	NE
2462	not_seq_NE4_C12	NE
2463	not_seq_NE4_C13	NE
2464	not_seq_NE4_C14	NE
2465	not_seq_NE4_C15	NE
2466	not_seq_NE4_C16	NE
2467	not_seq_NE4_C17	NE
2468	not_seq_NE4_C18	NE
2469	not_seq_NE4_C19	NE
2470	not_seq_NE4_C20	NE
2471	not_seq_NE4_C21	NE
2472	not_seq_NE4_C22	NE
2473	not_seq_NE4_C23	NE
2474	not_seq_NE4_C24	NE
2475	not_seq_NE4_D24	NE
2476	not_seq_NE4_D23	NE
2477	not_seq_NE4_D22	NE
2478	not_seq_NE4_D21	NE
2479	not_seq_NE4_D20	NE
2480	not_seq_NE4_D19	NE
2481	not_seq_NE4_D18	NE
2482	not_seq_NE4_D17	NE
2483	not_seq_NE4_D16	NE
2484	not_seq_NE4_D15	NE
2485	not_seq_NE4_D14	NE
2486	not_seq_NE4_D13	NE
2487	not_seq_NE4_D12	NE
2488	not_seq_NE4_D11	NE
2489	not_seq_NE4_D10	NE
2490	not_seq_NE4_D9	NE
2491	not_seq_NE4_D8	NE
2492	not_seq_NE4_D7	NE
2493	not_seq_NE4_D6	NE
2494	not_seq_NE4_D5	NE
2495	not_seq_NE4_E5	NE
2496	not_seq_NE4_E4	NE
2497	not_seq_NE4_E3	NE
2498	not_seq_NE4_E2	NE
2499	not_seq_NE4_E1	NE
2500	not_seq_NE4_F1	NE
2501	not_seq_NE4_F2	NE
2502	not_seq_NE4_F3	NE
2503	not_seq_NE4_F4	NE
2504	not_seq_NE4_F5	NE
2505	not_seq_NE4_F6	NE
2506	not_seq_NE4_E6	NE
2507	not_seq_NE4_E7	NE
2508	not_seq_NE4_E8	NE
2509	not_seq_NE4_E9	NE
2510	not_seq_NE4_E10	NE
2511	not_seq_NE4_E11	NE
2512	not_seq_NE4_E12	NE
2513	not_seq_NE4_E13	NE
2514	not_seq_NE4_E14	NE
2515	not_seq_NE4_E15	NE
2516	not_seq_NE4_E16	NE
2517	not_seq_NE4_E17	NE
2518	not_seq_NE4_E18	NE
2519	not_seq_NE4_E19	NE
2520	not_seq_NE4_E20	NE
2521	not_seq_NE4_E21	NE
2522	not_seq_NE4_E22	NE
2523	not_seq_NE4_E23	NE
2524	not_seq_NE4_E24	NE
2525	not_seq_NE4_F24	NE
2526	not_seq_NE4_F23	NE
2527	not_seq_NE4_F22	NE
2528	not_seq_NE4_F21	NE
2529	not_seq_NE4_F20	NE
2530	not_seq_NE4_F19	NE
2531	not_seq_NE4_F18	NE
2532	not_seq_NE4_F17	NE
2533	not_seq_NE4_F16	NE
2534	not_seq_NE4_F15	NE
2535	not_seq_NE4_F14	NE
2536	not_seq_NE4_F13	NE
2537	not_seq_NE4_F12	NE
2538	not_seq_NE4_F11	NE
2539	not_seq_NE4_F10	NE
2540	not_seq_NE4_F9	NE
2541	not_seq_NE4_F8	NE
2542	not_seq_NE4_F7	NE
2543	not_seq_NE4_G7	NE
2544	not_seq_NE4_G6	NE
2545	not_seq_NE4_G5	NE
2546	not_seq_NE4_G4	NE
2547	not_seq_NE4_G3	NE
2548	not_seq_NE4_G2	NE
2549	not_seq_NE4_G1	NE
2550	not_seq_NE4_H1	NE
2551	not_seq_NE4_H2	NE
2552	not_seq_NE4_H3	NE
2553	not_seq_NE4_H4	NE
2554	not_seq_NE4_H5	NE
2555	not_seq_NE4_H6	NE
2556	not_seq_NE4_H7	NE
2557	not_seq_NE4_H8	NE
2558	not_seq_NE4_G8	NE
2559	not_seq_NE4_G9	NE
2560	not_seq_NE4_G10	NE
2561	not_seq_NE4_G11	NE
2562	not_seq_NE4_G12	NE
2563	not_seq_NE4_G13	NE
2564	not_seq_NE4_G14	NE
2565	not_seq_NE4_G15	NE
2566	not_seq_NE4_G16	NE
2567	not_seq_NE4_G17	NE
2568	not_seq_NE4_G18	NE
2569	not_seq_NE4_G19	NE
2570	not_seq_NE4_G20	NE
2571	not_seq_NE4_G21	NE
2572	not_seq_NE4_G22	NE
2573	not_seq_NE4_G23	NE
2574	not_seq_NE4_G24	NE
2575	not_seq_NE4_H24	NE
2576	not_seq_NE4_H23	NE
2577	not_seq_NE4_H22	NE
2578	not_seq_NE4_H21	NE
2579	not_seq_NE4_H20	NE
2580	not_seq_NE4_H19	NE
2581	not_seq_NE4_H18	NE
2582	not_seq_NE4_H17	NE
2583	not_seq_NE4_H16	NE
2584	not_seq_NE4_H15	NE
2585	not_seq_NE4_H14	NE
2586	not_seq_NE4_H13	NE
2587	not_seq_NE4_H12	NE
2588	not_seq_NE4_H11	NE
2589	not_seq_NE4_H10	NE
2590	not_seq_NE4_H9	NE
2591	not_seq_NE4_I9	NE
2592	not_seq_NE4_I8	NE
2593	not_seq_NE4_I7	NE
2594	not_seq_NE4_I6	NE
2595	not_seq_NE4_I5	NE
2596	not_seq_NE4_I4	NE
2597	not_seq_NE4_I3	NE
2598	not_seq_NE4_I2	NE
2599	not_seq_NE4_I1	NE
2600	not_seq_NE4_J1	NE
2601	not_seq_NE4_J2	NE
2602	not_seq_NE4_J3	NE
2603	not_seq_NE4_J4	NE
2604	not_seq_NE4_J5	NE
2605	not_seq_NE4_J6	NE
2606	not_seq_NE4_J7	NE
2607	not_seq_NE4_J8	NE
2608	not_seq_NE4_J9	NE
2609	not_seq_NE4_J10	NE
2610	not_seq_NE4_I10	NE
2611	not_seq_NE4_I11	NE
2612	not_seq_NE4_I12	NE
2613	not_seq_NE4_I13	NE
2614	not_seq_NE4_I14	NE
2615	not_seq_NE4_I15	NE
2616	not_seq_NE4_I16	NE
2617	not_seq_NE4_I17	NE
2618	not_seq_NE4_I18	NE
2619	not_seq_NE4_I19	NE
2620	not_seq_NE4_I20	NE
2621	not_seq_NE4_I21	NE
2622	not_seq_NE4_I22	NE
2623	not_seq_NE4_I23	NE
2624	not_seq_NE4_I24	NE
2625	not_seq_NE4_J24	NE
2626	not_seq_NE4_J23	NE
2627	not_seq_NE4_J22	NE
2628	not_seq_NE4_J21	NE
2629	not_seq_NE4_J20	NE
2630	not_seq_NE4_J19	NE
2631	not_seq_NE4_J18	NE
2632	not_seq_NE4_J17	NE
2633	not_seq_NE4_J16	NE
2634	not_seq_NE4_J15	NE
2635	not_seq_NE4_J14	NE
2636	not_seq_NE4_J13	NE
2637	not_seq_NE4_J12	NE
2638	not_seq_NE4_J11	NE
2639	not_seq_NE4_K11	NE
2640	not_seq_NE4_K10	NE
